curva_i,curva_j,pearson,dtw
"(2, 2, 3)","(3, 5, 4)",0.06197106815301531,57.994481769583345
"(2, 2, 3)","(3, 5, 5)",-0.08574829045064314,32.19380751599668
"(2, 2, 3)","(3, 5, 6)",-0.05421525444404031,90.01521324811479
"(2, 2, 3)","(3, 5, 7)",0.1871265783856462,30.370879463510693
"(2, 2, 3)","(3, 5, 8)",-0.13532327986787213,48.48291574140075
"(2, 2, 3)","(3, 6, 0)",-0.06883741378589785,59.15169666073158
"(2, 2, 3)","(3, 6, 1)",0.03874443064986621,64.13176457532975
"(2, 2, 3)","(3, 6, 2)",-0.08148168438356769,72.47913713928527
"(2, 2, 3)","(3, 6, 3)",0.2250750347261264,106.09943520631386
"(2, 2, 3)","(3, 6, 4)",0.03322251783882406,52.876123627958805
"(2, 2, 3)","(3, 6, 5)",-0.06718316903865751,40.05697535526785
"(2, 2, 3)","(3, 6, 6)",0.026929797752721474,106.05989882274021
"(2, 2, 3)","(3, 6, 7)",0.10601925917078033,43.398429474763994
"(2, 2, 3)","(3, 6, 8)",-0.10986337359858254,89.56311697609024
"(2, 2, 3)","(3, 7, 0)",0.011073808941761073,62.48123738555241
"(2, 2, 3)","(3, 7, 1)",0.035725075677695575,74.70763471029113
"(2, 2, 3)","(3, 7, 2)",-0.08327705816977009,80.61293583483204
"(2, 2, 3)","(3, 7, 3)",0.16549092921847564,99.7321359349797
"(2, 2, 3)","(3, 7, 4)",0.1092954374807733,52.21777136440373
"(2, 2, 3)","(3, 7, 5)",-0.10141109026916513,42.92592101764517
"(2, 2, 3)","(3, 7, 6)",0.03312902660317494,106.23938691548669
"(2, 2, 3)","(3, 7, 7)",0.11794411211769601,45.787397935684
"(2, 2, 3)","(3, 7, 8)",-0.12070217774407652,96.41254839172989
"(2, 2, 3)","(3, 8, 0)",0.0052724433692903005,61.408167040501816
"(2, 2, 3)","(3, 8, 1)",0.04128411675358546,72.89609098349348
"(2, 2, 3)","(3, 8, 2)",-0.10562107777520441,76.8306798329235
"(2, 2, 3)","(3, 8, 3)",0.21916302345866973,109.0294165041436
"(2, 2, 3)","(3, 8, 4)",0.0764998745454719,54.55256045249919
"(2, 2, 3)","(3, 8, 5)",-0.11335719235173404,42.84658474877401
"(2, 2, 3)","(3, 8, 6)",0.06980029393867591,103.86426913597604
"(2, 2, 3)","(3, 8, 7)",0.12628217419025425,41.93153553443159
"(2, 2, 3)","(3, 8, 8)",-0.10593914170137021,84.97566547960585
"(2, 2, 3)","(3, 9, 0)",0.014687549925160984,75.14687040444568
"(2, 2, 3)","(3, 9, 1)",0.02433754764957978,84.10032663764314
"(2, 2, 3)","(3, 9, 2)",-0.02841545668151382,70.16101933002385
"(2, 2, 3)","(3, 9, 3)",-0.06401265565677747,120.41508214411046
"(2, 2, 3)","(3, 9, 4)",-0.01612027920214215,67.46804437911075
"(2, 2, 3)","(3, 9, 5)",-0.08029486997036923,43.84059015170031
"(2, 2, 3)","(3, 9, 6)",-0.023142541408336315,115.46412511258963
"(2, 2, 3)","(3, 9, 7)",0.040700568601524476,55.31200696605413
"(2, 2, 3)","(3, 9, 8)",-0.0617089398996059,99.51933795041369
"(2, 2, 3)","(5, 2, 0)",-0.11959985662805943,22.09469388286181
"(2, 2, 3)","(5, 2, 1)",0.10543602553885788,24.825257110542914
"(2, 2, 3)","(5, 2, 2)",-0.0715686142455435,25.194608200344035
"(2, 2, 3)","(5, 2, 3)",0.06853959615514418,24.4507366201406
"(2, 2, 3)","(5, 2, 4)",-0.14252718506918202,35.22498564465073
"(2, 2, 3)","(5, 2, 5)",0.0025073424501023314,23.20035999982714
"(2, 2, 3)","(5, 2, 6)",-0.08593233895321378,23.772046591627426
"(2, 2, 3)","(5, 2, 7)",0.11062654216673745,36.5310227748766
"(2, 2, 3)","(5, 2, 8)",-0.018789365886399807,33.23460449263132
"(2, 2, 3)","(5, 3, 0)",0.04744032271306928,88.50175267188196
"(2, 2, 3)","(5, 3, 1)",0.15731204593900783,72.69917890483323
"(2, 2, 3)","(5, 3, 2)",-0.13116179787391777,106.15596436082944
"(2, 2, 3)","(5, 3, 3)",0.07197720799971685,172.90914046514493
"(2, 2, 3)","(5, 3, 4)",-0.019544275541333467,90.53606335617742
"(2, 2, 3)","(5, 3, 5)",-0.10542387728801357,57.58374673833813
"(2, 2, 3)","(5, 3, 6)",-0.02264875856548605,138.18542779820172
"(2, 2, 3)","(5, 3, 7)",0.10643615230698553,68.06021942750799
"(2, 2, 3)","(5, 3, 8)",-0.06555845360831443,127.57967476254727
"(2, 2, 3)","(5, 4, 0)",0.052777681827769575,109.0149921615985
"(2, 2, 3)","(5, 4, 1)",0.12001122993499154,101.67560990857872
"(2, 2, 3)","(5, 4, 2)",-0.1069608390886497,103.81172878309891
"(2, 2, 3)","(5, 4, 3)",0.05414799808366077,184.72004746200128
"(2, 2, 3)","(5, 4, 4)",0.10865598415594242,83.1467062699609
"(2, 2, 3)","(5, 4, 5)",-0.0627109377377351,66.13945595309046
"(2, 2, 3)","(5, 4, 6)",-0.03695085828396834,147.59200346392916
"(2, 2, 3)","(5, 4, 7)",0.04243454771566508,64.67698955548084
"(2, 2, 3)","(5, 4, 8)",0.033172611635420304,130.63036944365604
"(2, 2, 3)","(5, 5, 0)",0.02637374326090993,96.64938351577979
"(2, 2, 3)","(5, 5, 1)",0.18385156844260753,92.59788223210941
"(2, 2, 3)","(5, 5, 2)",-0.14331312711111371,116.91576055691738
"(2, 2, 3)","(5, 5, 3)",0.046859419244349935,186.40542377084034
"(2, 2, 3)","(5, 5, 4)",-0.019256019531563476,88.62856043098353
"(2, 2, 3)","(5, 5, 5)",-0.10205094091405909,60.336263083964255
"(2, 2, 3)","(5, 5, 6)",-0.005299735208385001,142.19033776347692
"(2, 2, 3)","(5, 5, 7)",0.12645813259181565,54.96101899005867
"(2, 2, 3)","(5, 5, 8)",0.012843459741749507,117.20096019164741
"(2, 2, 3)","(5, 6, 0)",0.05031508631951075,162.17339529270606
"(2, 2, 3)","(5, 6, 1)",0.15302188753099374,121.60328032105407
"(2, 2, 3)","(5, 6, 2)",-0.06328686085769167,118.51372919781195
"(2, 2, 3)","(5, 6, 3)",0.09171719193736214,176.49241873611982
"(2, 2, 3)","(5, 6, 4)",0.12042896011221053,92.08703516788155
"(2, 2, 3)","(5, 6, 5)",-0.03318919296032397,74.55336570273776
"(2, 2, 3)","(5, 6, 6)",0.02064629454421041,146.9564105525738
"(2, 2, 3)","(5, 6, 7)",0.019544679049120054,79.41996582794046
"(2, 2, 3)","(5, 6, 8)",-0.08125178589441284,188.41618116249148
"(2, 2, 3)","(5, 7, 0)",0.07884750397463268,141.3443544620762
"(2, 2, 3)","(5, 7, 1)",0.09430875177407631,129.05348110805227
"(2, 2, 3)","(5, 7, 2)",0.005879751385828386,123.51497809463663
"(2, 2, 3)","(5, 7, 3)",0.048851301298946284,183.995616766283
"(2, 2, 3)","(5, 7, 4)",0.1805967826623992,90.3604650523879
"(2, 2, 3)","(5, 7, 5)",-0.08040305799323694,79.58148587103193
"(2, 2, 3)","(5, 7, 6)",-0.005332087349448094,152.2811793460798
"(2, 2, 3)","(5, 7, 7)",0.060809702112441494,78.69734025514047
"(2, 2, 3)","(5, 7, 8)",-0.11226397089387348,195.20331862274512
"(2, 2, 3)","(5, 8, 0)",0.07679097838979024,171.3842176287996
"(2, 2, 3)","(5, 8, 1)",0.08111070169750427,139.19914513155064
"(2, 2, 3)","(5, 8, 2)",0.02238621792150385,121.66800025807476
"(2, 2, 3)","(5, 8, 3)",0.06990562530300705,189.80760712950377
"(2, 2, 3)","(5, 8, 4)",0.14771233520911176,104.19692565682608
"(2, 2, 3)","(5, 8, 5)",-0.09587999173979692,76.62437769362505
"(2, 2, 3)","(5, 8, 6)",0.03779110177695434,152.7564956764882
"(2, 2, 3)","(5, 8, 7)",0.10085190643274794,79.08248949011201
"(2, 2, 3)","(5, 8, 8)",-0.06531579646064262,194.95776518211366
"(2, 2, 3)","(5, 9, 0)",0.07121226537341425,180.08765447930517
"(2, 2, 3)","(5, 9, 1)",0.040813518586311416,142.84905960382412
"(2, 2, 3)","(5, 9, 2)",0.013375253242322041,114.85069675606131
"(2, 2, 3)","(5, 9, 3)",-0.12640079511348085,208.07970870457024
"(2, 2, 3)","(5, 9, 4)",-0.048306660856923894,107.1284882504022
"(2, 2, 3)","(5, 9, 5)",-0.017806524341982287,81.70242335784725
"(2, 2, 3)","(5, 9, 6)",-0.018596771499751183,159.15100228553726
"(2, 2, 3)","(5, 9, 7)",0.009139066640627488,99.1904910524676
"(2, 2, 3)","(5, 9, 8)",-0.045223955979203145,210.0947822212696
"(2, 2, 4)","(2, 2, 5)",-0.06833024419301298,10.699371286320906
"(2, 2, 4)","(2, 2, 6)",-0.04540111532426513,10.181019585030972
"(2, 2, 4)","(2, 2, 7)",0.1726658928046037,10.914471290505602
"(2, 2, 4)","(2, 2, 8)",0.03332691839134231,14.410887812554526
"(2, 2, 4)","(2, 3, 0)",0.007757900229466678,22.98661932454497
"(2, 2, 4)","(2, 3, 1)",0.3240119936466604,26.433573802618493
"(2, 2, 4)","(2, 3, 2)",0.1065426534819087,39.784418949483545
"(2, 2, 4)","(2, 3, 3)",0.15303463654725238,68.68057014658858
"(2, 2, 4)","(2, 3, 4)",0.12742583090813253,37.583224942665844
"(2, 2, 4)","(2, 3, 5)",0.04994185521819461,18.927157814174887
"(2, 2, 4)","(2, 3, 6)",0.10981869323187485,52.17209017235341
"(2, 2, 4)","(2, 3, 7)",0.2842313743835746,20.96805523382645
"(2, 2, 4)","(2, 3, 8)",0.030262308694216047,31.391890260133916
"(2, 2, 4)","(2, 4, 0)",0.06798079519530666,33.19869976508495
"(2, 2, 4)","(2, 4, 1)",0.273396997159846,33.435674177887286
"(2, 2, 4)","(2, 4, 2)",0.03243928992526452,44.92270039104951
"(2, 2, 4)","(2, 4, 3)",0.10444152771483957,68.6353970775496
"(2, 2, 4)","(2, 4, 4)",0.15809740270008427,38.77751703700772
"(2, 2, 4)","(2, 4, 5)",0.09829249959975195,21.659180234093835
"(2, 2, 4)","(2, 4, 6)",0.2027901680506772,53.85582205767771
"(2, 2, 4)","(2, 4, 7)",0.23904620633663304,19.988952655670587
"(2, 2, 4)","(2, 4, 8)",0.014098319641453538,34.9389231978107
"(2, 2, 4)","(2, 5, 0)",0.05903457384472288,31.49871875994141
"(2, 2, 4)","(2, 5, 1)",0.27155259599878984,30.23322902780044
"(2, 2, 4)","(2, 5, 2)",0.09249556805562778,42.339665323594744
"(2, 2, 4)","(2, 5, 3)",0.11468524051532009,72.99645760373559
"(2, 2, 4)","(2, 5, 4)",0.1278940372341933,37.331042795841775
"(2, 2, 4)","(2, 5, 5)",0.06381794085134723,21.189368990710317
"(2, 2, 4)","(2, 5, 6)",0.1790056065245987,50.243638439896735
"(2, 2, 4)","(2, 5, 7)",0.2402858681967862,16.18296792288494
"(2, 2, 4)","(2, 5, 8)",0.018327285785782185,24.747466154496518
"(2, 2, 4)","(2, 6, 0)",0.07636028617981959,37.72148104870003
"(2, 2, 4)","(2, 6, 1)",0.20748097467542237,42.96284454197021
"(2, 2, 4)","(2, 6, 2)",0.1408476460469944,47.777318405588886
"(2, 2, 4)","(2, 6, 3)",0.06752912765201369,68.00561001481022
"(2, 2, 4)","(2, 6, 4)",0.1371022813679213,45.14425367115385
"(2, 2, 4)","(2, 6, 5)",-0.08568236509311694,30.93539178350763
"(2, 2, 4)","(2, 6, 6)",0.2697645246000455,59.99823127955603
"(2, 2, 4)","(2, 6, 7)",0.23916368628626097,30.596924126772542
"(2, 2, 4)","(2, 6, 8)",0.0717310589093167,52.667054407350015
"(2, 2, 4)","(2, 7, 0)",0.14659304008777874,43.25833111771676
"(2, 2, 4)","(2, 7, 1)",0.1721275211057133,52.16934583465631
"(2, 2, 4)","(2, 7, 2)",0.13172430268307406,51.4819775995806
"(2, 2, 4)","(2, 7, 3)",0.0551677619203801,71.45136045728158
"(2, 2, 4)","(2, 7, 4)",0.22531859371169408,43.12437410884015
"(2, 2, 4)","(2, 7, 5)",-0.04752483824538449,31.02325489511286
"(2, 2, 4)","(2, 7, 6)",0.32362940249118016,60.04366631638345
"(2, 2, 4)","(2, 7, 7)",0.28226186440715195,32.13902468651626
"(2, 2, 4)","(2, 7, 8)",0.11607180266806241,53.15194636479687
"(2, 2, 4)","(2, 8, 0)",0.1160721758028735,44.01725142046233
"(2, 2, 4)","(2, 8, 1)",0.17376724240590002,50.38255170515853
"(2, 2, 4)","(2, 8, 2)",0.11949186502117648,46.8255202406661
"(2, 2, 4)","(2, 8, 3)",0.08542134315419593,71.21350670858031
"(2, 2, 4)","(2, 8, 4)",0.24970316042410223,42.877520671432954
"(2, 2, 4)","(2, 8, 5)",-0.08318566681069173,27.929035424016597
"(2, 2, 4)","(2, 8, 6)",0.3325022474141685,59.055352441929244
"(2, 2, 4)","(2, 8, 7)",0.3171809428333917,30.017701494727774
"(2, 2, 4)","(2, 8, 8)",0.06235883676636405,41.68732385427146
"(2, 2, 4)","(2, 9, 0)",0.165441600163471,60.77526902696029
"(2, 2, 4)","(2, 9, 1)",0.18229925106253253,59.30991539742692
"(2, 2, 4)","(2, 9, 2)",0.19836669529512668,48.69981920258872
"(2, 2, 4)","(2, 9, 3)",0.09899295179456508,75.68775250030366
"(2, 2, 4)","(2, 9, 4)",0.25718667503842446,45.724231044595854
"(2, 2, 4)","(2, 9, 5)",-0.05700561743900965,31.08466842252716
"(2, 2, 4)","(2, 9, 6)",0.2678011497553673,70.29198433126801
"(2, 2, 4)","(2, 9, 7)",0.257281303115241,40.111695365430315
"(2, 2, 4)","(2, 9, 8)",0.1177597463863359,55.22174204698193
"(2, 2, 4)","(3, 2, 0)",0.029003303508411907,10.877366667976904
"(2, 2, 4)","(3, 2, 1)",-0.0449428692638293,13.865787232839807
"(2, 2, 4)","(3, 2, 2)",-0.015966780423078263,11.788842422206308
"(2, 2, 4)","(3, 2, 3)",-0.07837977740600194,8.885341326631822
"(2, 2, 4)","(3, 2, 4)",0.29175213971254327,11.773182200806055
"(2, 2, 4)","(3, 2, 5)",-0.09599714002872359,9.499297622077387
"(2, 2, 4)","(3, 2, 6)",-0.128286261026477,12.053596518394674
"(2, 2, 4)","(3, 2, 7)",0.16577678885699101,15.787503718381052
"(2, 2, 4)","(3, 2, 8)",0.027013804113206544,18.745999544442135
"(2, 2, 4)","(3, 3, 0)",-0.007217223791993853,37.430771389902944
"(2, 2, 4)","(3, 3, 1)",0.26354113820271546,36.020347821866395
"(2, 2, 4)","(3, 3, 2)",0.12183653684488961,43.855848861927214
"(2, 2, 4)","(3, 3, 3)",0.07229589325883409,74.08382957197115
"(2, 2, 4)","(3, 3, 4)",0.19757179460706645,40.13409161672252
"(2, 2, 4)","(3, 3, 5)",-0.06495701254231216,28.803744951205267
"(2, 2, 4)","(3, 3, 6)",0.15455732758692417,64.94813479416644
"(2, 2, 4)","(3, 3, 7)",0.1720299187383615,29.692649704556874
"(2, 2, 4)","(3, 3, 8)",-0.007227788064822858,47.53840910334339
"(2, 2, 4)","(3, 4, 0)",0.07617973849955967,39.94824055576238
"(2, 2, 4)","(3, 4, 1)",0.15951748890118275,40.870949400539025
"(2, 2, 4)","(3, 4, 2)",0.08358347459035328,42.78064805271002
"(2, 2, 4)","(3, 4, 3)",0.028549969610768437,74.27335192274948
"(2, 2, 4)","(3, 4, 4)",0.2136252306313933,35.67234806366848
"(2, 2, 4)","(3, 4, 5)",0.07611766082251697,27.96903796174296
"(2, 2, 4)","(3, 4, 6)",0.2172119004894617,64.289727016216
"(2, 2, 4)","(3, 4, 7)",0.28282203025296127,29.13339641276911
"(2, 2, 4)","(3, 4, 8)",0.027388078352761885,49.941731589604025
"(2, 2, 4)","(3, 5, 0)",0.04271014772225505,38.62839886643632
"(2, 2, 4)","(3, 5, 1)",0.1573914260888238,34.68202832237932
"(2, 2, 4)","(3, 5, 2)",0.1363206019899114,50.91984364532909
"(2, 2, 4)","(3, 5, 3)",0.028245104815342946,78.29830989836952
"(2, 2, 4)","(3, 5, 4)",0.22303464463029138,39.29152396369522
"(2, 2, 4)","(3, 5, 5)",0.05100290217128182,28.39640720535562
"(2, 2, 4)","(3, 5, 6)",0.15870525846890854,64.96140359366481
"(2, 2, 4)","(3, 5, 7)",0.13900970599257875,24.507312368677013
"(2, 2, 4)","(3, 5, 8)",-0.03225818200722976,45.063212435605465
"(2, 2, 4)","(3, 6, 0)",0.10592553123561448,49.372723166398416
"(2, 2, 4)","(3, 6, 1)",0.12129014673060892,43.44890127013603
"(2, 2, 4)","(3, 6, 2)",0.2346978836972226,54.99843811718817
"(2, 2, 4)","(3, 6, 3)",0.0797987384822288,81.61737426690512
"(2, 2, 4)","(3, 6, 4)",0.01897753988309378,42.85232358757996
"(2, 2, 4)","(3, 6, 5)",-0.17297301022208209,36.81470968700915
"(2, 2, 4)","(3, 6, 6)",0.2595535848058776,72.89553756796948
"(2, 2, 4)","(3, 6, 7)",0.202855052041056,36.556445004614986
"(2, 2, 4)","(3, 6, 8)",0.17192957284873786,68.42761808438573
"(2, 2, 4)","(3, 7, 0)",0.10159635176293094,54.06188666366404
"(2, 2, 4)","(3, 7, 1)",0.1140069351155644,52.934195520074375
"(2, 2, 4)","(3, 7, 2)",0.2207368807853002,61.276441821307834
"(2, 2, 4)","(3, 7, 3)",0.08476388575312688,76.38108473932246
"(2, 2, 4)","(3, 7, 4)",0.1585556190186424,43.69328678158557
"(2, 2, 4)","(3, 7, 5)",-0.12606774114374708,39.732315743439706
"(2, 2, 4)","(3, 7, 6)",0.3412189546652844,73.02669579021182
"(2, 2, 4)","(3, 7, 7)",0.19073902801122497,37.742611069412966
"(2, 2, 4)","(3, 7, 8)",0.1086072434933335,67.01630175983021
"(2, 2, 4)","(3, 8, 0)",0.1097757544170786,54.746627197210756
"(2, 2, 4)","(3, 8, 1)",0.14067838040480463,52.357094268176816
"(2, 2, 4)","(3, 8, 2)",0.20223018774000204,57.487700667011765
"(2, 2, 4)","(3, 8, 3)",0.1444916047642318,82.2162992777257
"(2, 2, 4)","(3, 8, 4)",0.1309435419302616,44.66734726542483
"(2, 2, 4)","(3, 8, 5)",-0.16269117250360834,37.47919003224612
"(2, 2, 4)","(3, 8, 6)",0.31740285992445977,70.02552229499709
"(2, 2, 4)","(3, 8, 7)",0.1723373568793929,36.893691193885246
"(2, 2, 4)","(3, 8, 8)",0.0595798527637829,62.357341861441974
"(2, 2, 4)","(3, 9, 0)",0.14475561262646883,64.95254557029459
"(2, 2, 4)","(3, 9, 1)",0.02426452276991615,59.215104508069444
"(2, 2, 4)","(3, 9, 2)",0.2774025975936563,46.31592292925291
"(2, 2, 4)","(3, 9, 3)",0.0243007895796174,83.38980347316107
"(2, 2, 4)","(3, 9, 4)",0.13087632300997298,47.55755827447403
"(2, 2, 4)","(3, 9, 5)",-0.1467088322532266,39.912148890755425
"(2, 2, 4)","(3, 9, 6)",0.29564095252575684,82.48511443538881
"(2, 2, 4)","(3, 9, 7)",0.24602476895290304,46.06709026595484
"(2, 2, 4)","(3, 9, 8)",0.21967930225444177,76.05307453767095
"(2, 2, 4)","(5, 2, 0)",-0.1023180141996715,18.39531135359636
"(2, 2, 4)","(5, 2, 1)",-0.20910875921565816,27.74762955197752
"(2, 2, 4)","(5, 2, 2)",-0.1303970828854629,25.554933686548605
"(2, 2, 4)","(5, 2, 3)",0.14596554092372954,19.851016123834917
"(2, 2, 4)","(5, 2, 4)",0.06577943464180243,27.202726121823417
"(2, 2, 4)","(5, 2, 5)",0.05508025627040783,19.538347480100846
"(2, 2, 4)","(5, 2, 6)",-0.27234298249932165,25.819011621892187
"(2, 2, 4)","(5, 2, 7)",0.06319684456837199,34.115198488101385
"(2, 2, 4)","(5, 2, 8)",0.16509529383535285,28.65655934362726
"(2, 2, 4)","(5, 3, 0)",-0.0320066686663868,70.23799907321153
"(2, 2, 4)","(5, 3, 1)",0.35564419955583887,50.79647660180279
"(2, 2, 4)","(5, 3, 2)",0.07876856579605905,75.83283839840355
"(2, 2, 4)","(5, 3, 3)",0.15895430739904784,131.27172178979723
"(2, 2, 4)","(5, 3, 4)",0.14427401247908142,57.73215176038612
"(2, 2, 4)","(5, 3, 5)",-0.001943723475752184,49.090769487840625
"(2, 2, 4)","(5, 3, 6)",0.2846733057525865,102.75188721239455
"(2, 2, 4)","(5, 3, 7)",0.060607365572551364,52.585112130163004
"(2, 2, 4)","(5, 3, 8)",-0.07070707776404123,92.47526501736637
"(2, 2, 4)","(5, 4, 0)",-0.011544083042110765,94.55125297758528
"(2, 2, 4)","(5, 4, 1)",0.2985038114873998,69.03223349954966
"(2, 2, 4)","(5, 4, 2)",0.04335459424266852,77.91526373338048
"(2, 2, 4)","(5, 4, 3)",0.15156676091035928,140.347360627312
"(2, 2, 4)","(5, 4, 4)",0.21900557580167024,56.25304997541106
"(2, 2, 4)","(5, 4, 5)",-0.024820856642158773,58.488629163796645
"(2, 2, 4)","(5, 4, 6)",0.27149254304415577,112.98819410318877
"(2, 2, 4)","(5, 4, 7)",0.14235907283143714,46.95014497066476
"(2, 2, 4)","(5, 4, 8)",-0.04359802909131317,108.36394449354671
"(2, 2, 4)","(5, 5, 0)",-0.03536811517302917,90.8881080129547
"(2, 2, 4)","(5, 5, 1)",0.2961307634814291,62.916421719888874
"(2, 2, 4)","(5, 5, 2)",0.0769130967915108,82.28305072451087
"(2, 2, 4)","(5, 5, 3)",0.14865681087299323,158.5957157807693
"(2, 2, 4)","(5, 5, 4)",0.17889666269586368,59.01501618289302
"(2, 2, 4)","(5, 5, 5)",-0.025018352366315166,55.610569578164615
"(2, 2, 4)","(5, 5, 6)",0.2759296676689276,106.48021986827985
"(2, 2, 4)","(5, 5, 7)",0.14859276118403417,46.753737187135044
"(2, 2, 4)","(5, 5, 8)",-0.027866853042664584,86.35410417677609
"(2, 2, 4)","(5, 6, 0)",0.025476352968856825,129.92477810049866
"(2, 2, 4)","(5, 6, 1)",0.21249387901945344,85.351768682927
"(2, 2, 4)","(5, 6, 2)",0.18976226799400733,87.20359345985362
"(2, 2, 4)","(5, 6, 3)",0.06016651121769466,141.96955946731254
"(2, 2, 4)","(5, 6, 4)",-0.007528790627146292,63.2363060670605
"(2, 2, 4)","(5, 6, 5)",-0.14305458145225514,66.89795699430172
"(2, 2, 4)","(5, 6, 6)",0.2574202510561607,108.42987908247008
"(2, 2, 4)","(5, 6, 7)",0.20289161824918137,63.338689459661666
"(2, 2, 4)","(5, 6, 8)",0.07831298602609302,151.81910906836347
"(2, 2, 4)","(5, 7, 0)",-0.04377124438250811,140.2204644933051
"(2, 2, 4)","(5, 7, 1)",0.09885403106999976,92.70974001045298
"(2, 2, 4)","(5, 7, 2)",0.20856424410527794,91.49458115750218
"(2, 2, 4)","(5, 7, 3)",0.07024392737554004,134.56279200086482
"(2, 2, 4)","(5, 7, 4)",0.08514901157439624,59.32970202369961
"(2, 2, 4)","(5, 7, 5)",-0.1376696886713086,69.10589419826475
"(2, 2, 4)","(5, 7, 6)",0.2619782671605454,112.720552773055
"(2, 2, 4)","(5, 7, 7)",0.19297658890102048,59.55391343310005
"(2, 2, 4)","(5, 7, 8)",0.04861830453572967,149.22545178360502
"(2, 2, 4)","(5, 8, 0)",-0.03393059350317315,137.06063333510585
"(2, 2, 4)","(5, 8, 1)",0.16858262705958485,102.79030350036886
"(2, 2, 4)","(5, 8, 2)",0.19541929919477496,91.06167866327907
"(2, 2, 4)","(5, 8, 3)",0.08788566371378494,159.0030240042817
"(2, 2, 4)","(5, 8, 4)",-0.023599034952079434,69.18561699616482
"(2, 2, 4)","(5, 8, 5)",-0.19549500189457106,69.94770258901862
"(2, 2, 4)","(5, 8, 6)",0.2722162640527264,110.66672666023611
"(2, 2, 4)","(5, 8, 7)",0.14244921871184027,62.90348541123491
"(2, 2, 4)","(5, 8, 8)",-0.0038784449392316868,174.11816649950723
"(2, 2, 4)","(5, 9, 0)",-0.052344058265653186,130.31405295770801
"(2, 2, 4)","(5, 9, 1)",0.12104642326665005,106.35790168028508
"(2, 2, 4)","(5, 9, 2)",0.24865768209971825,80.98218632130519
"(2, 2, 4)","(5, 9, 3)",0.08972511886915494,185.54670675060817
"(2, 2, 4)","(5, 9, 4)",0.1105858273805353,69.96698494369404
"(2, 2, 4)","(5, 9, 5)",-0.16233634903656505,79.38798008083879
"(2, 2, 4)","(5, 9, 6)",0.22376704772014286,122.6112162435659
"(2, 2, 4)","(5, 9, 7)",0.25125096019836896,74.62405337870086
"(2, 2, 4)","(5, 9, 8)",0.23712774964428412,178.4262352405393
"(2, 2, 5)","(2, 2, 6)",-0.06064778130616672,11.781880146469181
"(2, 2, 5)","(2, 2, 7)",0.03322962870282713,15.173600126086583
"(2, 2, 5)","(2, 2, 8)",0.06906618486745947,16.641147720318028
"(2, 2, 5)","(2, 3, 0)",0.011092157018184856,27.431146459167262
"(2, 2, 5)","(2, 3, 1)",0.22120478072421434,31.974466151796012
"(2, 2, 5)","(2, 3, 2)",0.12926504904126898,45.14188218934415
"(2, 2, 5)","(2, 3, 3)",0.17347934596932013,81.1726499866795
"(2, 2, 5)","(2, 3, 4)",0.10415693476503127,51.8573468567596
"(2, 2, 5)","(2, 3, 5)",0.20185219064411064,23.11450652186916
"(2, 2, 5)","(2, 3, 6)",0.22762752971072342,71.45870014890052
"(2, 2, 5)","(2, 3, 7)",0.0012568065689974289,28.43497697728907
"(2, 2, 5)","(2, 3, 8)",0.1675310369006659,40.54868656157101
"(2, 2, 5)","(2, 4, 0)",0.019012531630069437,41.69026017201539
"(2, 2, 5)","(2, 4, 1)",0.0060618491641099516,42.309211745893705
"(2, 2, 5)","(2, 4, 2)",0.08618733231140208,55.35241875910455
"(2, 2, 5)","(2, 4, 3)",0.23026322116305611,87.18257885343205
"(2, 2, 5)","(2, 4, 4)",0.14328629133627355,55.23073657458171
"(2, 2, 5)","(2, 4, 5)",0.1696533288116259,25.3555424744447
"(2, 2, 5)","(2, 4, 6)",0.2037751806839434,73.097358599802
"(2, 2, 5)","(2, 4, 7)",-0.07539486588251776,27.062484050068296
"(2, 2, 5)","(2, 4, 8)",0.10902601714101416,46.79505336580264
"(2, 2, 5)","(2, 5, 0)",0.004248551310305915,37.92526382245449
"(2, 2, 5)","(2, 5, 1)",0.10438498111468546,37.678188421051985
"(2, 2, 5)","(2, 5, 2)",0.09148362791512782,52.09785704427377
"(2, 2, 5)","(2, 5, 3)",0.2193399086664378,93.1392561596607
"(2, 2, 5)","(2, 5, 4)",0.14863832379126143,52.943592955322764
"(2, 2, 5)","(2, 5, 5)",0.2645471464349728,25.448536245452352
"(2, 2, 5)","(2, 5, 6)",0.2382862890339206,61.83634474443589
"(2, 2, 5)","(2, 5, 7)",-0.01413879343352593,23.488181685624127
"(2, 2, 5)","(2, 5, 8)",0.02858962731731069,30.116326095446777
"(2, 2, 5)","(2, 6, 0)",0.06350235364646376,47.95392242850533
"(2, 2, 5)","(2, 6, 1)",0.07159424526986043,56.2250482402112
"(2, 2, 5)","(2, 6, 2)",0.21705412102542115,55.62237165976262
"(2, 2, 5)","(2, 6, 3)",0.013391153635137949,79.71863624020489
"(2, 2, 5)","(2, 6, 4)",0.1719457066441638,60.815223951282114
"(2, 2, 5)","(2, 6, 5)",0.2116575625504049,34.05581217224533
"(2, 2, 5)","(2, 6, 6)",0.06451913981396176,74.94275643405092
"(2, 2, 5)","(2, 6, 7)",-0.09043903004810135,40.619055162673995
"(2, 2, 5)","(2, 6, 8)",0.04929633699798969,66.00799103697547
"(2, 2, 5)","(2, 7, 0)",0.061775852420291065,50.799025285519996
"(2, 2, 5)","(2, 7, 1)",0.06754390158613202,67.4715085610144
